央视,#genre#
凤凰卫视中文台,https://live.125011.xyz/live/h_jydx/二零二四末端午/37/index.m3u8
凤凰卫视中文台,http://110.185.171.226:96/yximgs.php?id=182
凤凰卫视中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰卫视中文台,P2p://generationnexxxt.com:19806/d897c583969747fc8a362653e01faf4f
凤凰卫视中文台,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8

凤凰卫视香港台,http://223.105.252.60/PLTV/3/224/3221228530/index.m3u8
凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰卫视香港台,http://l8221706.xiahouyuhan.icu/fhx.php?id=fhhk
凤凰卫视香港台,http://114.105.171.70:9901/tsfile/live/1034_1.m3u8
凤凰卫视香港台,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu003-golive.flv
凤凰卫视香港台,http://13457610200.8866.org:2018/live/凤凰香港/index.m3u8
凤凰卫视香港台,https://live.125011.xyz/live/h_jydx/二零二四末端午/38/index.m3u8
凤凰卫视香港台,http://110.185.171.226:96/yximgs.php?id=184
凤凰卫视香港台,P2p://generationnexxxt.com:19806/51ed8623722a469f8caa15a0e12a6761
凤凰卫视香港台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰卫视香港台,http://113.64.145.91:8081/hls/38/index.m3u8

凤凰卫视资讯台,http://223.105.252.60/PLTV/3/224/3221228524/index.m3u8
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视资讯台,http://eastscreen.tv/ooooo.php?id=fhzx
凤凰卫视资讯台,http://l8221706.xiahouyuhan.icu/fhx.php?id=fhzx
凤凰卫视资讯台,http://114.105.171.70:9901/tsfile/live/1064_1.m3u8
凤凰卫视资讯台,http://www.91dos.cn:4022/rtp/239.61.2.183:9086
凤凰卫视资讯台,http://www.jeremyoto.com:82/rtp/233.50.200.192:5140
凤凰卫视资讯台,http://13457610200.8866.org:2018/live/凤凰资讯/index.m3u8
凤凰卫视资讯台,https://live.125011.xyz/live/h_jydx/二零二四末端午/36/index.m3u8
凤凰卫视资讯台,http://110.185.171.226:96/yximgs.php?id=183
凤凰卫视资讯台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰卫视资讯台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰卫视资讯台,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰卫视资讯台,http://113.64.145.91:8081/hls/36/index.m3u8
凤凰卫视资讯台,P2p://generationnexxxt.com:19806/d207c4a98e784d1299a9aa63268f21c6
凤凰卫视资讯台,P2p://generationnexxxt.com:19806/3f7b6ed02526445e89ce536992d04ef5

TVB Plus,P2p://generationnexxxt.com:19806/faf51cf453a84400be019b14939e49f6
TVB Plus,P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
TVB Plus,mitv://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp

TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
TVB无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
TVB无线新闻,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
TVB无线新闻,P2p://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
TVB无线新闻,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
TVB无线新闻,P2p://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
TVB无线新闻,P2p://generationnexxxt.com:19806/669e361b00035adfaa46eb192bdf722e
TVB无线新闻,P2p://generationnexxxt.com:19806/132be793de424970abd09ef9fe09db07
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbcj
TVB无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
TVB无线新闻,http://live.cooltv.top/tv/tvb.php?id=2
TVB无线新闻,http://www.nettvpro.live/hls/tvb.php?id=2
TVB无线新闻,http://www.nettvpro.live/hls/tvb.php?id=1

TVB财经体育资讯,P2p://generationnexxxt.com:19806/acf61c067b48468dbdf3ae976c322d1a

香港国际财经台,P2p://generationnexxxt.com:19806/b6594fa379204fc5b11ba4bc3fe7d932
香港国际财经台,P2p://generationnexxxt.com:19806/bddf0c6b88474142a2cab7219a93af54

NOW财经台,P2p://generationnexxxt.com:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
NOW财经台,P2p://generationnexxxt.com:19806/415e15f33f8b4b5b95a400a406abd534
NOW财经台,mitv://135.148.104.228:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
NOW财经台,mitv://135.148.104.228:19806/415e15f33f8b4b5b95a400a406abd534
NOW财经台,http://iptv12k.com:35461/live/test167/12345/1002.m3u8
NOW财经台,http://iptv12k.com:35461/live/8032022060101/452381/1002.m3u8

NOW新闻台,P2p://generationnexxxt.com:19806/86a69c6de155405ba916819e2634aa74
NOW新闻台,P2p://generationnexxxt.com:19806/b9ba3f0b06b14fe69ac2cbf51c77d816

NOW体育,http://iptv12k.com:35461/live/test167/12345/1014.m3u8
NOW体育,http://iptv12k.com:35461/live/8032022060101/452381/1014.m3u8

NOW直播,http://iptv12k.com:35461/live/8032022060101/452381/1015.m3u8
NOW直播,http://iptv12k.com:35461/live/test167/12345/1015.m3u8

TVBJ2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
TVBJ2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVBJ2,http://8.137.59.151:3000/laoshu.php?key=hello&id=11

TVBJADE,http://php.jdshipin.com:8880/smt.php?id=Tvbjade

TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
TVB翡翠台,http://cdn9.1689.us.kg/smt3.1.1.php?id=jade_twn
TVB翡翠台,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv
TVB翡翠台,https://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
TVB翡翠台,http://i2.ekesh.cn:4001/rtp/239.12.22.121:10001
TVB翡翠台,http://58.250.155.2:8180/TV00000000000000000032@HHZT
TVB翡翠台,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=jade_twn
TVB翡翠台,http://110.185.171.226:96/yximgs.php?id=2
TVB翡翠台,http://113.64.147.143:8811/hls/36/index.m3u8
TVB翡翠台,P2p://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2
TVB翡翠台,P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65
TVB翡翠台,P2p://generationnexxxt.com:19806/2c1ef45c2c174f5c8df4d049e1cbccfd
TVB翡翠台,P2p://generationnexxxt.com:19806/06940c129fd5442d9ecfa568fb42859f

TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB星河,http://cdn9.1689.us.kg/smt3.1.1.php?id=Xinhe
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
TVB星河,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Xinhe
TVB星河,https://live.125011.xyz/live/h_jydx/二零二四末端午/135/index.m3u8
TVB星河,P2p://generationnexxxt.com:19806/e94f4c244af8464fb06eff4c9da250a6
TVB星河,P2p://generationnexxxt.com:19806/afcbb73766d64754bd8d35fc330aae1c
TVB星河,http://117.114.153.18:8180/TV00000000000000000073@HHZT

TVB明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
TVB明珠台,http://i2.ekesh.cn:4001/rtp/239.12.22.122:10001
TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB明珠台,P2p://generationnexxxt.com:19806/066930b0d2764f05a9b8a0019efe82fe
TVB明珠台,P2p://generationnexxxt.com:19806/6ea5ab8d22f04024b3fac9bfb2b243aa

TVB生活台,http://8.134.82.80:777/666/666.php?id=7
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Wlt

TVB华丽台,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Tvbjade
TVB华丽台,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Wlt

TVB戏曲台,P2p://generationnexxxt.com:19806/131a3f2bbae740fc982903c576a97920
TVB千禧经典台,P2p://generationnexxxt.com:19806/b3069418cdff4c69bb544e4b1ff04d56
TVB粤语片台,P2p://generationnexxxt.com:19806/3d6644cc478648c2952a8c69cb9fccf5
TVB亚洲剧台,P2p://generationnexxxt.com:19806/08cc25f383fd45e8b063efb2b2708dbc
TVB功夫台,P2p://generationnexxxt.com:19806/85398bbb5112406b95c5780d36d3a173

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=ff1e7f2a8eaa2f867764a88f-172828094928173&wsIPSercert=fbb888f3f7e5ef0f616a5f07a3b5ba5a

亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8

星空卫视,http://117.114.153.18:8180/TV00000000000000000071@HHZT
星空卫视,http://114.105.171.70:9901/tsfile/live/0117_1.m3u8
星空卫视,http://13457610200.8866.org:2018/live/星空卫视/index.m3u8
星空卫视,http://119.129.172.197:8081/hls/18/index.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,P2p://generationnexxxt.com:19806/e8fc863e98694c568c1abf29190c149c

ChannelV,http://114.105.171.70:9901/tsfile/live/0141_2.m3u8
ChannelV,http://117.114.153.18:8180/TV00000000000000000067@HHZT
ChannelV,http://wouu.net:9977/udp/239.93.0.157:2194
ChannelV,P2p://generationnexxxt.com:19806/b0e9c93b93a140df812f05eb754072a0

TVB娱乐新闻,P2p://generationnexxxt.com:19806/e77d39049c07479ab0ff57800c6e5b0
TVB娱乐新闻,P2p://generationnexxxt.com:19806/05e767dba8fa48e9ba386ed231c94318
TVB娱乐新闻,http://8.137.59.151:3000/laoshu.php?key=hello&id=12
TVB娱乐新闻,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB娱乐新闻,P1p://generationnexxxt.com:19806/e77d39049c07479ab0ff57800c6e5b06
TVB娱乐新闻,P1p://generationnexxxt.com:19806/05e767dba8fa48e9ba386ed231c94318

CHC動作電影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000018653/1.m3u8
CHC動作電影,http://[2001:250:5800:1005::155]:80/liverespath/e0096742f0c5be4c5225cf3c7ab1077177bec05f/index.m3u8
CHC動作電影,http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8
CHC動作電影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
CHC動作電影,http://183.215.116.132:6610/180000001001/00000001000000000050000000448842/main.m3u8?IASHttpSessionId=OTT
CHC影迷電影,http://183.215.116.132:6610/180000001001/00000001000000000050000000448841/main.m3u8?IASHttpSessionId=OTT
CHC影迷電影,http://[2001:250:5800:1005::155]:80/liverespath/bca6167afdef7fc773405c38e695b342c1d1eca0/index.m3u8
CHC家庭影院,http://183.215.116.132:6610/180000001001/00000001000000000050000000448840/main.m3u8?IASHttpSessionId=OTT
CHC家庭影院,http://[2001:250:5800:1005::155]:80/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8

港台电视31,P2p://generationnexxxt.com:19806/c7cd517a9e5b44a9b6037c90f998627f
港台电视31,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=rhk31_twn
港台电视31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
港台电视31,P2p://generationnexxxt.com:19806/c7cd517a9e5b44a9b6037c90f998627f
港台电视31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8

港台电视32,P2p://generationnexxxt.com:19806/8ef4a2b7bac54aba8b17dfd2071df91f
港台电视32,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=rhk32_twn
港台电视32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
港台电视32,P2p://generationnexxxt.com:19806/8ef4a2b7bac54aba8b17dfd2071df91f
港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8

港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
港台电视36,P2p://generationnexxxt.com:19806/669b838b000a6b509fbd6a5e20670d8d

HOY TV,P2p://generationnexxxt.com:19806/532d47eca340456a814ba21cc5e68a52
HOY资讯台,P2p://generationnexxxt.com:19806/f40dc92cdc224868b83be4156ec315dc
PopC,P2p://generationnexxxt.com:19806/3ae0f859370b4f17baec42495be6f043
PopC,P2p://generationnexxxt.com:19806/63cdb28090d949ed824376fab51fdd12
ViuTVsix,P2p://generationnexxxt.com:19806/b6f920891ad9473ca6f839df7616f580
ViuTVsix,P2p://generationnexxxt.com:19806/ea75ceca822f454bb858845559d5fc55
ViuTV,P2p://generationnexxxt.com:19806/956aa1340cd5439689da84cff7a5eaae
HKC 18,P2p://generationnexxxt.com:19806/e38b0ea6a9174a92bf7f30a36d4e0fe9
18台,P2p://generationnexxxt.com:19806/2cd619b81446414fb605daa1e86bebd6
Thrill,P2p://generationnexxxt.com:19806/66ae12410007b5a3e83ae0a247146741$LR•IPV4『线路1』
Thrill,P2p://generationnexxxt.com:19806/d20fff7aa7d64ab19d2a39da2970734a
美亚电影台(粤语),P2p://generationnexxxt.com:19806/81ea49b841454e1c901ac507f231a581

Hands Up,P2p://generationnexxxt.com:19806/7c21e515d5264c9fa21035456fd5024a
TVB黄金翡翠台,P2p://generationnexxxt.com:19806/1444d681fb1b44d4a20ff001c2bb2f7c
TVB黄金翡翠台,P2p://generationnexxxt.com:19806/99b70f5afa114465aa463db0cfed6569

澳門,#genre#
澳门-MACAU,P2p://generationnexxxt.com:19806/b08e564af8cf49e2a0fadaf4978a04cf
澳门-MACAU,P2p://generationnexxxt.com:19806/a2bbc4a4feec4168804624c67fdea801
澳门莲花,P2p://generationnexxxt.com:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8
澳门莲花,P2p://generationnexxxt.com:19806/f7ac1f0fdbe64fcc82cee29e0b590242
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳亚卫视,http://117.114.153.18:8180/TV00000000000000000117@HHZT
澳亚卫视,http://119.125.134.177:9901/tsfile/live/1073_1.m3u8
澳亚卫视,http://119.34.189.38:33333/udp/224.1.100.12:11111
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
澳视澳门,http://119.125.134.177:9901/tsfile/live/1033_1.m3u8
澳视澳门,http://119.125.131.239:9901/tsfile/live/1037_1.m3u8

臺灣,#genre#
BBC Lifestyle,P2p://generationnexxxt.com:19806/213ee36f11ba4b9896c8440290ebca3b
BBC Lifestyle,P2p://generationnexxxt.com:19806/1d87116de5de48f5a94c45900b029545

BBC World News,P2p://generationnexxxt.com:19806/68b66fcb526a469c95968a8a62c27f01
BBC World News,P2p://generationnexxxt.com:19806/7fa4771def7c4896b1b9ea7e022f278c

BBC Earth,P2p://generationnexxxt.com:19806/bfb6de1d865a44c7a78477c6a0eb0b4a
BBC Earth,P2p://generationnexxxt.com:19806/14e78adfa4c44280a4ad715bab2532f0

Fox News,P2p://generationnexxxt.com:19806/a6e8a65e41004e1dbc0ee1c762a5d30e
Fox News,P2p://generationnexxxt.com:19806/95842d0c7228442a91d0e8a46a8ee1c9

Lifetime,P2p://generationnexxxt.com:19806/7d5e25a5a50c47c3b6853d45f9f54d63

民视新闻台,P2p://generationnexxxt.com:19806/96f9b2974a86449f9a6f881b4e23ca03
民视第一台,P2p://generationnexxxt.com:19806/c29c4ad3a69749f4908e9ae4cab91032
民视第一台(B),P2p://generationnexxxt.com:19806/3a4000096c084c79af219586be8ed979
民视台湾台,P2p://generationnexxxt.com:19806/38f827cbd65f4fd8af9c173dc13f6cc7
民视,P2p://generationnexxxt.com:19806/e85920ffa4de4c2cbab08ad68fd1d5ae
民视,P2p://generationnexxxt.com:19806/710b3fa51d9746d982e51411e5a49400

台视,P2p://generationnexxxt.com:19806/333435199f804b03aad4410d4674aaeb
台视,P2p://generationnexxxt.com:19806/4f26385653f04516a9f205e141fa77b2
台视综合台,P2p://generationnexxxt.com:19806/b8121a70de4c4ce1aa94361a1689297a
台视新闻台,P2p://generationnexxxt.com:19806/3e72f4e960264195b41106221611a5a7
台视财经台,P2p://generationnexxxt.com:19806/adf452cad7a246ca8ccc8301f8184c6e

中视,P2p://generationnexxxt.com:19806/695746eb4c094292a862a53216d54dac
中视,P2p://generationnexxxt.com:19806/185127a48ab34a0dad54ab6e003ddeb3
中视经典台,P2p://generationnexxxt.com:19806/b0fa86c1552742ffb1e5b79fcc2a9f5e
中视菁采台,P2p://generationnexxxt.com:19806/abf4b02e6c7d408ebc9947ae5b2e11c3
中视新闻台,P2p://generationnexxxt.com:19806/75f4ea0339f14b62b1df49ede1723daa

公视,P2p://generationnexxxt.com:19806/345c7e0b5a7545cfacafed5319da0351
公视3台,P2p://generationnexxxt.com:19806/facf020d07f54fa8aef38a5c8b127758
公视台语台,P2p://generationnexxxt.com:19806/2bc76898bf1043f4b7eb62fa24759e09

华视,P2p://generationnexxxt.com:19806/2ebe6c2c5cfd454ebdc30acc44e683d7
华视,P2p://generationnexxxt.com:19806/f2790dcfba0d4f479db8ec97095579af
华视新闻,P2p://generationnexxxt.com:19806/ad4759ce4ff244efaa766154165e5d39

霹雳台湾台,P2p://generationnexxxt.com:19806/0e3ab414dfb34fccb76d20665cd03da4
霹雳台湾台,P2p://generationnexxxt.com:19806/28662f792e3745e6893da9c2f2f94575

HGTV居家乐活频道,P2p://generationnexxxt.com:19806/695f8cb90c384faaa0a6253d92e35176
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/695f8cb90c384faaa0a6253d92e35176

好消息,P2p://generationnexxxt.com:19806/4d0ca895f6d94917a6d24019ab13bd5a
好消息2台,P2p://generationnexxxt.com:19806/75d2c136059342dca8535905bdbd3c19
原住民电视台,P2p://generationnexxxt.com:19806/97025f4b61624e4498cf89ac22dc2120

三立综合台,P2p://generationnexxxt.com:19806/a29710ab6188439f8cfaf83e5268ac06
三立台湾台,P2p://generationnexxxt.com:19806/82c3325594cc42bcb28b18426623428e
三立台湾台(备),P2p://generationnexxxt.com:19806/82fb76c0b7d7487cb42604a970c4d2da
三立新闻台,P2p://generationnexxxt.com:19806/27c4d09b970a447dae2ef153650b7ac1
三立新闻台(B),P2p://generationnexxxt.com:19806/69427a93f58247d1a31f424cbadc6c4d
三立iNEWS,P2p://generationnexxxt.com:19806/6ec25b8c951a47cfb921435fb1968c16
三立iNEWS(B),P2p://generationnexxxt.com:19806/1d4ae63a90fa4f77b866e6f907a2c82c
三立都会台,P2p://generationnexxxt.com:19806/d246662584364ea6aad39cb2c7767eec
三立戏剧台,P2p://generationnexxxt.com:19806/3e3919a7f09443d1b07bdea99f22e42f

靖天资讯台,P2p://generationnexxxt.com:19806/f412c238a0594d74a72da81118a27f98
靖天综合台,P2p://generationnexxxt.com:19806/9617767eac9b4ce792a24a442e821b13
靖天育乐台,P2p://generationnexxxt.com:19806/056c144c71cc4b58be94ec2b1bc6409d
靖天戏剧台,P2p://generationnexxxt.com:19806/08786346511f4fbbbbfe0c4e72ad9409
靖天日本台,P2p://generationnexxxt.com:19806/a3d3573d8c2543bd81a38c0cf885f56d
靖天映画,P2p://generationnexxxt.com:19806/02870872a71c4d2296b35dd02d5a9973
靖天电影台,P2p://generationnexxxt.com:19806/37bdc9a3001d4081a0f0885b317d7221
靖天卡通台,P2p://generationnexxxt.com:19806/f55c325d0f8b4cac938804f090c50b5c
KLT-靖天国际台,P2p://generationnexxxt.com:19806/924e7a65eec84eddade5f03c3d5ebb37
Nice TV靖天欢乐台,P2p://generationnexxxt.com:19806/292ac060fb694ab6bab52a705abd0444

靖洋戏剧台,P2p://generationnexxxt.com:19806/0089fb08f1b448b99c18ce438a9f7fc5
靖洋卡通Nice Bingo,P2p://generationnexxxt.com:19806/c7d3153e13894863a8d735c907971efd

客家电视台,P2p://generationnexxxt.com:19806/12c8600cdaec420b96693e6cf2e37f67
ETtoday综合台,P2p://generationnexxxt.com:19806/760bcd80b88c4fefa052bef73e87c234
TLC旅游生活,P2p://generationnexxxt.com:19806/32000d7eec2049c6b1de2eb8cd3c9348
达文西频道,P2p://generationnexxxt.com:19806/170c28c8132b4ce183b4fbf61537dcff
ROCK Extreme,P2p://generationnexxxt.com:19806/337165af094e40b48fb6db958ffd1cdc
CN卡通频道,P2p://generationnexxxt.com:19806/7eb800b1540d4aab9365efc149622aa0
美亚电影台HD,P2p://generationnexxxt.com:19806/6c34f21c2c634e5db469a2971a6e4ed0
Smart知识台,P2p://generationnexxxt.com:19806/b90dd56d139b4ef9af62cfa2a07478f8
MOMO亲子台,P2p://generationnexxxt.com:19806/e15e61548a2b4ff792b3dd6620be8139
MOMO综合台,P2p://generationnexxxt.com:19806/bc7a77f2d1a54242a2b845916fcb726c
CatchPlay电影台,P2p://generationnexxxt.com:19806/6c90e32dd9b14d1f9eebb3c57a351d15

CinemaWorld,P2p://generationnexxxt.com:19806/b132ee920a4c47b284c08292e8c215f7
CinemaWorld(B),P2p://generationnexxxt.com:19806/023f59ea320a4c6e92921cefdbaa56fa

壹电视综合,P2p://generationnexxxt.com:19806/cf21d5f3323f485b81fd561e01ddb505
壹电视电影台,P2p://generationnexxxt.com:19806/8ce448f9cbae4feb805286d5b11bcf4d
壹电视新闻台,P2p://generationnexxxt.com:19806/dc5cf9b6bd4a43aa973b9beea88e631b

采昌影剧台,P2p://generationnexxxt.com:19806/2f739a4b287f479bbd28c962f1eb6367

CNBC,P2p://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b

TVBS欢乐台,P2p://generationnexxxt.com:19806/115a1e134813400abd3e49bad3af517c
TVBS欢乐台(B),P2p://generationnexxxt.com:19806/2f5899dbb41e4f798ef5d21862533392

TVBS新闻台,P2p://generationnexxxt.com:19806/53f80a10fb054d5ab0649a59980025a9
TVBS新闻台,P2p://generationnexxxt.com:19806/bb6082c57bae466b9e6c64ba43f2c1e1

TVBS,P2p://generationnexxxt.com:19806/5fe15c41a5ed4d5f9262ee28464c45c0
TVBS(B),P2p://generationnexxxt.com:19806/9e185dd6c7dd46edb5a7d675e4fca701

TVBS亚洲,P2p://generationnexxxt.com:19806/7e8e3f90c0434b8d8c0e423e5cb9fbfb

TVBS精采台,P2p://generationnexxxt.com:19806/0af9c12ec2a347b9b626002b0d10f37c

寰宇新闻台湾台,P2p://generationnexxxt.com:19806/eca259193814499a8bea04411ffceb1e
寰宇新闻台,P2p://generationnexxxt.com:19806/33c00ed7adda475f9afe8adbd600bd9a

龙祥电影,P2p://generationnexxxt.com:19806/1c325d3c69ec458c852b173bf2e397a9
AXN,P2p://generationnexxxt.com:19806/6c01776274094a4191d223378054782b
好莱坞电影台,P2p://generationnexxxt.com:19806/c4810d15af404015859a5fc5059e4716
JET综合台,P2p://generationnexxxt.com:19806/834c314a8ff844b0a9c3ea729ad8516b
国兴卫视,P2p://generationnexxxt.com:19806/341ef44c383e42aabb387120e1dade1c
Z频道,P2p://generationnexxxt.com:19806/70f52ed474e541f78682604ce0330bf2

Animax,P2p://generationnexxxt.com:19806/7c6f8a583fc24b298779528c07b8c66d
Animax,P2p://generationnexxxt.com:19806/4913cc8e4b7e490eaebbb4a081bf02b8

人间卫视,P2p://generationnexxxt.com:19806/6c97041f5da4437597c4f045b19b28c0
尼克儿童频道,P2p://generationnexxxt.com:19806/1d8cc2412f824c3c888a5d91d241910c
龙华戏剧,P2p://generationnexxxt.com:19806/b3526dee03424c8090e6d4d5e787c56b
龙华电影,P2p://generationnexxxt.com:19806/40368423d7dc44baaac3fbfc644ee9bf
龙华偶像,P2p://generationnexxxt.com:19806/a7b822eb3c86487b960d27a273d5e0b6
ELTV生活英语台,P2p://generationnexxxt.com:19806/1a430b38978a4a0698ede6f842b3a265
Nick Jr.,P2p://generationnexxxt.com:19806/0fdb4f78ab6f498f88c12ca5a34fffc2
Mezzo Live,P2p://generationnexxxt.com:19806/c87ec7818611487095699a6f5d65e9c4
CLASSICA 古典乐,P2p://generationnexxxt.com:19806/2671749a00774d36bd1afb569bd1edeb

ELEVEN体育1台,P2p://generationnexxxt.com:19806/686833968d4b45319a5942827b997e59
ELEVEN体育2台,P2p://generationnexxxt.com:19806/3efe7901f6354886b0c9fde9e22ebe44

爱尔达体育1台,P2p://generationnexxxt.com:19806/db1725953e1d4256bcfab79f1873a727
爱尔达体育1台,P2p://generationnexxxt.com:19806/49de700b9bd64f49b6b877f188eb7845
爱尔达体育1台,P2p://generationnexxxt.com:19806/a45037ddc0734fe58e4ab3e053d811dc

爱尔达体育2台,P2p://generationnexxxt.com:19806/dc194c3738dd40448246b92172399ccd
爱尔达体育2台,P2p://generationnexxxt.com:19806/1ba2c7d7725f46a595dcb7df1741b5fb

爱尔达体育3台,P2p://generationnexxxt.com:19806/90ea1d1ed6654b5d863053cfceb050e0
爱尔达体育3台,P2p://generationnexxxt.com:19806/45f846eb465245d2aae9e7c34609f960

爱尔达体育4台,P2p://generationnexxxt.com:19806/4c4be1e474784fdbbfb565b5046238f4
爱尔达体育4台,P2p://generationnexxxt.com:19806/4e215dc71da5483bae1a0316a8c4673e

爱尔达影剧台,P2p://generationnexxxt.com:19806/d2fc333d45044f419b16748a28ac19c5

TRACE Sport Stars,P2p://generationnexxxt.com:19806/771e966a825d4e7e8280601cb8cc1227

博斯高球,P2p://generationnexxxt.com:19806/10e28a2c31fe4fe8b3975961dec3503e
博斯高球,P2p://generationnexxxt.com:19806/a0b205fa58d04238b5a166760468f88a

博斯高球二台,P2p://generationnexxxt.com:19806/65e1b654000ce227c9f3778a2b254b95

博斯网球台,P2p://generationnexxxt.com:19806/3ffce834097d40fa9036d0c469bafefd
博斯网球台(B),P2p://generationnexxxt.com:19806/2d4ebc7a69904ad795df8adc5906d3a4
博斯魅力网,P2p://generationnexxxt.com:19806/e8db82c6084a4ae2b114ea7c5403b7a2

博斯无限台,P2p://generationnexxxt.com:19806/0df5cdddf4b94ff09c04dfc4f11bcfcf
博斯无限台(B),P2p://generationnexxxt.com:19806/3f6a91a25f724acb9bc245c2eda7b04c

博斯无限二台,P2p://generationnexxxt.com:19806/6826c724c9c846d1bd63a204a39f106f
博斯运动,P2p://generationnexxxt.com:19806/1939cbb0de3449739f1dd5738bfa99e4
博斯运动(B),P2p://generationnexxxt.com:19806/9ab4db0c2a6444f5bca41b8dca371a70

博斯运动二台,P2p://generationnexxxt.com:19806/9b8a1167e7484391ab3945d2dcb29170

